angle (deg),case,psnr_bc,psnr_sr_1,psnr_sr_2,psnr_sr_3,scale,shape,slide,ssim_bc,ssim_sr_1,ssim_sr_2,ssim_sr_3,weight
270.0,case01015,22.154959050076588,22.1940034929345,21.884949648051958,22.32641690061068,2.0,"(256, 256)",159.0,0.8263039846896589,0.3608107079175419,0.29881155587875463,0.39167721158737123,t1
270.0,case01015,19.60388348942535,24.03367705361311,24.036441148609274,24.109861165958065,4.0,"(256, 256)",159.0,0.16974222176570322,0.6760349726478396,0.7295150039070991,0.7398213729347259,t1
288.0,case01015,22.154959050076588,21.915258560476158,21.13185779551836,22.17895293208216,2.0,"(256, 256)",159.0,0.8263039846896589,0.441278658686495,0.31762786767519263,0.51658395705922,t1
288.0,case01015,19.60388348942535,23.988546002199268,24.30148088265062,23.882647776018207,4.0,"(256, 256)",159.0,0.16974222176570322,0.5261462166569587,0.5966842877530738,0.4974214376136067,t1
306.0,case01015,22.154959050076588,19.61916543499845,21.87739541191762,21.7527526300004,2.0,"(256, 256)",159.0,0.8263039846896589,0.28735297520591013,0.6792737638081918,0.6397881761294912,t1
306.0,case01015,19.60388348942535,24.268817903855194,24.480987781654115,24.017295787447303,4.0,"(256, 256)",159.0,0.16974222176570322,0.549459023931535,0.6067814889932572,0.5153830052803533,t1
324.0,case01015,22.154959050076588,20.89425000733936,20.232959833768795,22.54195650710694,2.0,"(256, 256)",159.0,0.8263039846896589,0.32925443344639554,0.29426087073649776,0.5658615197520713,t1
324.0,case01015,19.60388348942535,23.456647553299476,23.626299256834663,23.14108796297915,4.0,"(256, 256)",159.0,0.16974222176570322,0.5206555563477662,0.5748271050390013,0.48612376888766395,t1
342.0,case01015,22.154959050076588,20.68135194034553,21.694338978523806,22.891106459860154,2.0,"(256, 256)",159.0,0.8263039846896589,0.2666274511150416,0.33269077766919125,0.5472833693569682,t1
342.0,case01015,19.60388348942535,24.4315188542149,24.680360991768573,24.275935119241332,4.0,"(256, 256)",159.0,0.16974222176570322,0.523847311766449,0.5815706931882146,0.49013825577515907,t1
0.0,case01015,23.71026702654067,22.05899907474411,21.736822822505726,24.293081530366102,2.0,"(256, 256)",160.0,0.7127405908311966,0.2440337370768043,0.22136531229026557,0.7794389765852833,t1
0.0,case01015,19.4819062338306,28.168643040849673,28.16771728707795,28.20840947097434,4.0,"(256, 256)",160.0,0.1354070238891401,0.7457767043379648,0.805071437667005,0.8054212678961862,t1
18.0,case01015,23.71026702654067,19.295862414178046,20.68024475742032,22.981296812098936,2.0,"(256, 256)",160.0,0.7127405908311966,0.22196359962577442,0.27291500040159056,0.6900268595409004,t1
18.0,case01015,19.4819062338306,24.33036230456059,24.607841712922657,24.18662482567127,4.0,"(256, 256)",160.0,0.1354070238891401,0.5107337021681445,0.578633235622198,0.4833929544142163,t1
36.0,case01015,23.71026702654067,19.261908042080588,22.275375581948463,21.817047998509963,2.0,"(256, 256)",160.0,0.7127405908311966,0.2609819285646556,0.38158420337709936,0.34773547624637,t1
36.0,case01015,19.4819062338306,24.894381507169125,25.07583337822348,24.61192015200695,4.0,"(256, 256)",160.0,0.1354070238891401,0.548989806434491,0.6040240996129846,0.5156912754984584,t1
54.0,case01015,23.71026702654067,21.904922995099447,23.173731586306083,21.42939467699991,2.0,"(256, 256)",160.0,0.7127405908311966,0.3640880536167352,0.5580246284441122,0.33586971738557886,t1
54.0,case01015,19.4819062338306,23.191978936831088,23.434372132361283,22.961872597156393,4.0,"(256, 256)",160.0,0.1354070238891401,0.5016155435735358,0.556781417760428,0.4703553325980746,t1
72.0,case01015,23.71026702654067,22.760774896649153,22.987358161856083,23.636176212869458,2.0,"(256, 256)",160.0,0.7127405908311966,0.4109872054130049,0.4343758920593353,0.6058009244250884,t1
72.0,case01015,19.4819062338306,22.87759277004334,23.026305027603104,22.640225680766818,4.0,"(256, 256)",160.0,0.1354070238891401,0.4716824479112494,0.5255247856054206,0.436679826388422,t1
90.0,case01015,23.71026702654067,20.13619911376727,21.717474237824433,24.072187571930705,2.0,"(256, 256)",160.0,0.7127405908311966,0.14837109821119537,0.21753064595604193,0.68364978144373,t1
90.0,case01015,19.4819062338306,25.19095340401444,25.222575585826142,25.174394202751216,4.0,"(256, 256)",160.0,0.1354070238891401,0.6909971417680907,0.7292171166536701,0.7228561215843472,t1
108.0,case01015,23.71026702654067,20.199460988108243,19.925832941639822,21.87362447572316,2.0,"(256, 256)",160.0,0.7127405908311966,0.25145328902285236,0.24011408324161446,0.4151444919490328,t1
108.0,case01015,19.4819062338306,22.726175404288146,22.923513763685097,22.59247590016932,4.0,"(256, 256)",160.0,0.1354070238891401,0.47976821697090116,0.5420557846864998,0.4513734359935706,t1
126.0,case01015,23.71026702654067,23.426278221296165,20.661918151929033,21.84233766049904,2.0,"(256, 256)",160.0,0.7127405908311966,0.6302701048461112,0.2959575730443328,0.3588544825345478,t1
126.0,case01015,19.4819062338306,23.84314984072324,24.064055588048138,23.600496299622566,4.0,"(256, 256)",160.0,0.1354070238891401,0.5384003567836777,0.5956977457509223,0.5030101409715062,t1
144.0,case01015,23.71026702654067,21.11217692800826,20.958519494101605,22.705434323516588,2.0,"(256, 256)",160.0,0.7127405908311966,0.32927440193102914,0.3195274312944445,0.5922554825081163,t1
144.0,case01015,19.4819062338306,21.798616384070634,21.95342161524822,21.505594746144602,4.0,"(256, 256)",160.0,0.1354070238891401,0.4724279597700417,0.5244358989433904,0.4377292304687618,t1
162.0,case01015,23.71026702654067,20.757136713471418,21.158298869244838,18.79031171238963,2.0,"(256, 256)",160.0,0.7127405908311966,0.2598568946143448,0.28128883154967943,0.20449387191746862,t1
162.0,case01015,19.4819062338306,22.756528383531887,22.971368885313947,22.665708227095244,4.0,"(256, 256)",160.0,0.1354070238891401,0.4817356928358728,0.5402691753801379,0.4493780686841464,t1
180.0,case01015,23.71026702654067,23.231171713720336,22.189314807560937,21.753188747451855,2.0,"(256, 256)",160.0,0.7127405908311966,0.6174683489687864,0.28719197203303215,0.26719747979309977,t1
180.0,case01015,19.4819062338306,24.41920690758673,24.45405814252647,24.282792056507972,4.0,"(256, 256)",160.0,0.1354070238891401,0.7044520483882881,0.749793535433464,0.7420935806213261,t1
198.0,case01015,23.71026702654067,21.827416667262753,22.006488270676922,22.36169601310834,2.0,"(256, 256)",160.0,0.7127405908311966,0.45159559128390514,0.5053431792793988,0.6766183435248182,t1
198.0,case01015,19.4819062338306,22.90349464183629,23.160396065701,22.797514485460262,4.0,"(256, 256)",160.0,0.1354070238891401,0.49351306690572033,0.5583512124972183,0.46521605937397487,t1
216.0,case01015,23.71026702654067,21.688222748093906,21.407436263106035,21.729572991658284,2.0,"(256, 256)",160.0,0.7127405908311966,0.3499824017279493,0.3380301515950877,0.35227679607461354,t1
216.0,case01015,19.4819062338306,23.66476855165482,23.899947147284642,23.527124319301592,4.0,"(256, 256)",160.0,0.1354070238891401,0.5359854152457377,0.5925492471166658,0.5032097156729715,t1
234.0,case01015,23.71026702654067,21.073860193320503,22.11381668674651,22.458275304075453,2.0,"(256, 256)",160.0,0.7127405908311966,0.32891636240757594,0.4386983955897622,0.5134698528488545,t1
234.0,case01015,19.4819062338306,22.43372517080016,22.601884079281916,22.187391996450394,4.0,"(256, 256)",160.0,0.1354070238891401,0.49238600514453396,0.5432016348764374,0.45652613171959283,t1
252.0,case01015,23.71026702654067,19.157618212266417,23.35314982117155,22.545774184343713,2.0,"(256, 256)",160.0,0.7127405908311966,0.20806623337629468,0.64354291892933,0.4183311828407443,t1
252.0,case01015,19.4819062338306,23.07413049779173,23.275436012160252,22.954597143875397,4.0,"(256, 256)",160.0,0.1354070238891401,0.4898745109827695,0.5441210496675951,0.4545491747094885,t1
270.0,case01015,23.71026702654067,23.179733354993438,20.569708653303238,23.660688661787578,2.0,"(256, 256)",160.0,0.7127405908311966,0.4758031423861906,0.17645689495257819,0.6847263982984696,t1
270.0,case01015,19.4819062338306,25.096835541246868,25.13394729983623,25.241144999994106,4.0,"(256, 256)",160.0,0.1354070238891401,0.7141113954357747,0.7659873597312772,0.7739831955612387,t1
288.0,case01015,23.71026702654067,20.70443277091341,21.768005198364637,20.686643446205373,2.0,"(256, 256)",160.0,0.7127405908311966,0.28036096034234087,0.3927536535206141,0.2785592504343785,t1
288.0,case01015,19.4819062338306,23.098969629627476,23.321683803417265,22.918860128269287,4.0,"(256, 256)",160.0,0.1354070238891401,0.48801843638384096,0.5548749722362452,0.4583825799045012,t1
306.0,case01015,23.71026702654067,19.266434219727117,22.269994887421145,23.639122394568545,2.0,"(256, 256)",160.0,0.7127405908311966,0.25626799122767135,0.3879386776221593,0.7129795797796091,t1
306.0,case01015,19.4819062338306,24.791747251634327,25.11263976742409,24.637852692710666,4.0,"(256, 256)",160.0,0.1354070238891401,0.5570401620658326,0.6169736565896191,0.5263823664330898,t1
324.0,case01015,23.71026702654067,21.819628460876245,22.553092348255888,23.277799078006318,2.0,"(256, 256)",160.0,0.7127405908311966,0.365558141267652,0.4530825786664194,0.6584609839563133,t1
324.0,case01015,19.4819062338306,23.104126568147187,23.357142113734053,22.889499180528958,4.0,"(256, 256)",160.0,0.1354070238891401,0.5003450731851088,0.5557267962419364,0.469654599619855,t1
342.0,case01015,23.71026702654067,23.84408931840045,22.341292367228597,22.587075556290742,2.0,"(256, 256)",160.0,0.7127405908311966,0.6714677519745699,0.34802456932828724,0.3723604904082505,t1
342.0,case01015,19.4819062338306,23.54411126894192,23.77144165019194,23.41066685280571,4.0,"(256, 256)",160.0,0.1354070238891401,0.4865313478259532,0.5420249355052731,0.45500867294407854,t1
0.0,case01015,24.693370986044634,24.528335841111808,23.52297673722245,24.42823251998241,2.0,"(256, 256)",161.0,0.9092380724480086,0.4625442444098946,0.3046124101297781,0.4384696148425693,t1
0.0,case01015,21.689069623270765,27.625346136762,27.63482963632285,27.77839865132961,4.0,"(256, 256)",161.0,0.276207696937651,0.7431140609445216,0.7773735079265641,0.8070914784087387,t1
18.0,case01015,24.693370986044634,23.919361256219894,22.058349598604757,18.686928814185624,2.0,"(256, 256)",161.0,0.9092380724480086,0.6626871850549814,0.3162507262786024,0.20039448138920873,t1
18.0,case01015,21.689069623270765,25.467650403021512,25.87742115494293,25.30678438513349,4.0,"(256, 256)",161.0,0.276207696937651,0.543664167787724,0.6161676905538461,0.5150945760737011,t1
36.0,case01015,24.693370986044634,23.675783375095257,22.361601614088357,22.67297633574701,2.0,"(256, 256)",161.0,0.9092380724480086,0.6496334342117813,0.38954470374927636,0.43033127494651163,t1
36.0,case01015,21.689069623270765,24.668622344222598,25.06277596800153,24.5481468364842,4.0,"(256, 256)",161.0,0.276207696937651,0.5431108488085087,0.6050066288690334,0.5138448075404783,t1
54.0,case01015,24.693370986044634,23.660355443032625,20.971279493345346,23.77990668437998,2.0,"(256, 256)",161.0,0.9092380724480086,0.6323103404912468,0.2997612884627015,0.6614456860684225,t1
54.0,case01015,21.689069623270765,24.098719343998035,24.292476709420853,23.83230791423169,4.0,"(256, 256)",161.0,0.276207696937651,0.5304442623246477,0.5860575319381175,0.49682519393812435,t1
72.0,case01015,24.693370986044634,21.81963381488936,24.07875082749097,24.172873282996008,2.0,"(256, 256)",161.0,0.9092380724480086,0.2957609920727975,0.669876124530953,0.7235072480774688,t1
72.0,case01015,21.689069623270765,24.792372578490745,25.044034189568606,24.59221457922289,4.0,"(256, 256)",161.0,0.276207696937651,0.5351033948028528,0.594203553563604,0.4988942484194143,t1
90.0,case01015,24.693370986044634,21.35395724496046,25.003445058184237,23.538263081303413,2.0,"(256, 256)",161.0,0.9092380724480086,0.17803153893236495,0.6826902700363522,0.32038076985083624,t1
90.0,case01015,21.689069623270765,24.64171887375707,24.618413817475435,24.744136043534052,4.0,"(256, 256)",161.0,0.276207696937651,0.6899432584696084,0.6572610825700934,0.7182828167778987,t1
108.0,case01015,24.693370986044634,22.727017289505838,21.457202452446115,21.60626999344033,2.0,"(256, 256)",161.0,0.9092380724480086,0.4057443104498526,0.2825720180152909,0.29167475385723834,t1
108.0,case01015,21.689069623270765,23.413264085154793,23.607726772184883,23.27285527738518,4.0,"(256, 256)",161.0,0.276207696937651,0.5052978921141336,0.5691149169864037,0.4757079694672325,t1
126.0,case01015,24.693370986044634,20.780598336560004,22.824803222379746,22.39973494803021,2.0,"(256, 256)",161.0,0.9092380724480086,0.2991064245329433,0.5430148357890029,0.4409715004897807,t1
126.0,case01015,21.689069623270765,22.963428006961706,23.109530753905467,22.76866914785723,4.0,"(256, 256)",161.0,0.276207696937651,0.5147203716934077,0.570234918588522,0.48097233991078336,t1
144.0,case01015,24.693370986044634,21.591938240506714,20.6915295566614,22.986611611633272,2.0,"(256, 256)",161.0,0.9092380724480086,0.3376367761779673,0.2902318585649621,0.5505320905087427,t1
144.0,case01015,21.689069623270765,23.37853870053464,23.572623221885507,23.22542122727338,4.0,"(256, 256)",161.0,0.276207696937651,0.5303669401622114,0.5868850691416427,0.49685177177980683,t1
162.0,case01015,24.693370986044634,20.81295753286893,22.59341234311362,22.545488891545347,2.0,"(256, 256)",161.0,0.9092380724480086,0.25371645771485607,0.40246537377102454,0.3992576988179927,t1
162.0,case01015,21.689069623270765,23.968285703366938,24.181496116405153,23.849938301406176,4.0,"(256, 256)",161.0,0.276207696937651,0.5295565092270782,0.589895549556467,0.494116026429076,t1
180.0,case01015,24.693370986044634,21.989450035120047,21.919073517428494,22.23906711043279,2.0,"(256, 256)",161.0,0.9092380724480086,0.22204160753434507,0.21725954246242904,0.23845083681044035,t1
180.0,case01015,21.689069623270765,23.11150621437401,23.292334972203285,23.49982656481459,4.0,"(256, 256)",161.0,0.276207696937651,0.40595828832372804,0.466398606212129,0.6530101696093521,t1
198.0,case01015,24.693370986044634,23.187783900653336,21.25054210327752,23.428281714569277,2.0,"(256, 256)",161.0,0.9092380724480086,0.6167891720186605,0.27669161537599835,0.7068895081692264,t1
198.0,case01015,21.689069623270765,23.59221779698607,23.83014985292037,23.519798846914398,4.0,"(256, 256)",161.0,0.276207696937651,0.518231929014356,0.583140866699323,0.4900205301081883,t1
216.0,case01015,24.693370986044634,23.120874201027156,21.651375149689475,21.928753845190162,2.0,"(256, 256)",161.0,0.9092380724480086,0.6375613151350813,0.3521803383455745,0.37789439251625595,t1
216.0,case01015,21.689069623270765,23.46030959233644,23.660981870511346,23.274461452050993,4.0,"(256, 256)",161.0,0.276207696937651,0.5316340096509821,0.5880108058176681,0.49711447787723345,t1
234.0,case01015,24.693370986044634,21.007809469139865,21.36603032769083,22.33616656166383,2.0,"(256, 256)",161.0,0.9092380724480086,0.30391648347640715,0.32249377939469437,0.4110500707719029,t1
234.0,case01015,21.689069623270765,23.557654720956496,23.829788025793395,23.510789318880757,4.0,"(256, 256)",161.0,0.276207696937651,0.5321894253086779,0.5893776862707211,0.5012549751745202,t1
252.0,case01015,24.693370986044634,21.32797510443026,23.38057441097576,21.914958824529993,2.0,"(256, 256)",161.0,0.9092380724480086,0.29479168701170033,0.6483429968311498,0.31187452696373325,t1
252.0,case01015,21.689069623270765,24.89751343352903,25.134729788046258,24.77326825666291,4.0,"(256, 256)",161.0,0.276207696937651,0.5530100079876717,0.6099587573226192,0.5154798892038237,t1
270.0,case01015,24.693370986044634,22.57212419307323,23.02355220055523,23.445886502150408,2.0,"(256, 256)",161.0,0.9092380724480086,0.25784725130859115,0.3039831687803797,0.3622033798298899,t1
270.0,case01015,21.689069623270765,24.356930258848386,24.478364643703024,24.474319978352682,4.0,"(256, 256)",161.0,0.276207696937651,0.69208128338856,0.7501483318052484,0.7565378995885554,t1
288.0,case01015,24.693370986044634,19.85896631438269,21.649723721935402,21.75840709650593,2.0,"(256, 256)",161.0,0.9092380724480086,0.22220270265041225,0.2948502438421363,0.3089773401511903,t1
288.0,case01015,21.689069623270765,24.664616627442424,24.953314989973066,24.416680680172544,4.0,"(256, 256)",161.0,0.276207696937651,0.5393990946359031,0.6098818311579862,0.5060415338997929,t1
306.0,case01015,24.693370986044634,21.98236292573774,22.14619383641647,23.54707815679771,2.0,"(256, 256)",161.0,0.9092380724480086,0.37461188680786156,0.3787048174922577,0.7022946557325731,t1
306.0,case01015,21.689069623270765,23.948502545838654,24.207115162566556,23.720673922362742,4.0,"(256, 256)",161.0,0.276207696937651,0.5323093503011354,0.591182512396636,0.49935543895030277,t1
324.0,case01015,24.693370986044634,21.565464518734217,21.891807104220952,21.657643649759937,2.0,"(256, 256)",161.0,0.9092380724480086,0.33125090006763225,0.3501878355106566,0.3361020305944469,t1
324.0,case01015,21.689069623270765,23.88818976532679,24.143084409607006,23.6888269888303,4.0,"(256, 256)",161.0,0.276207696937651,0.5277227180769571,0.5851189729232902,0.4960087499222087,t1
342.0,case01015,24.693370986044634,22.18028262448913,23.1525745608215,24.294240472961413,2.0,"(256, 256)",161.0,0.9092380724480086,0.31538391796710297,0.41167474419769784,0.7266076224647483,t1
342.0,case01015,21.689069623270765,25.3778842496596,25.665541422528936,25.29604953525784,4.0,"(256, 256)",161.0,0.276207696937651,0.544156688559046,0.6033340988724883,0.5121744974085098,t1
0.0,case01015,22.622353069766888,22.173706404580138,22.34673803763105,22.492609717839926,2.0,"(256, 256)",162.0,0.8722341538086547,0.3458830447726452,0.331591682266399,0.3567927265803602,t1
0.0,case01015,20.894345228075082,27.542848608522107,27.646473153315828,27.645371469019338,4.0,"(256, 256)",162.0,0.3304664378465426,0.7201207757816169,0.7874750029786944,0.7876945988439911,t1
18.0,case01015,22.622353069766888,20.965682857172393,22.637615008335843,20.870751576436454,2.0,"(256, 256)",162.0,0.8722341538086547,0.288530998186244,0.6076065637463526,0.28201432133254445,t1
18.0,case01015,20.894345228075082,23.457196051931867,23.80838068072421,23.319978794832412,4.0,"(256, 256)",162.0,0.3304664378465426,0.47554079914520425,0.5464915108211165,0.4484565549171436,t1
36.0,case01015,22.622353069766888,20.860171568497936,21.144320885743454,20.51788478225689,2.0,"(256, 256)",162.0,0.8722341538086547,0.32657346475303245,0.34712233295465306,0.3060421128639086,t1
36.0,case01015,20.894345228075082,24.55930721163929,24.7666640582913,24.2158940182353,4.0,"(256, 256)",162.0,0.3304664378465426,0.5314605177859278,0.5886028564354349,0.49599380336298826,t1
54.0,case01015,22.622353069766888,18.985956901190878,21.312421058813506,21.08437845457095,2.0,"(256, 256)",162.0,0.8722341538086547,0.24801845797972563,0.35139312832501773,0.3310783941553227,t1
54.0,case01015,20.894345228075082,24.27489733712403,24.59776634149062,24.115355939727717,4.0,"(256, 256)",162.0,0.3304664378465426,0.5243578805907213,0.5842030519070626,0.4936954030675523,t1
72.0,case01015,22.622353069766888,20.950500834225597,21.60287607846451,20.722392632583922,2.0,"(256, 256)",162.0,0.8722341538086547,0.2778310051616833,0.3381691566643607,0.26637649259075896,t1
72.0,case01015,20.894345228075082,23.487279156394848,23.764562478506484,23.399647723340813,4.0,"(256, 256)",162.0,0.3304664378465426,0.4829090963695023,0.5427023382427634,0.4512046458933746,t1
90.0,case01015,22.622353069766888,21.59344572020183,22.12276890301687,22.967578046455554,2.0,"(256, 256)",162.0,0.8722341538086547,0.249779600385974,0.323751339741073,0.6247698795934998,t1
90.0,case01015,20.894345228075082,24.857425837948472,24.903145719658472,24.983315552701903,4.0,"(256, 256)",162.0,0.3304664378465426,0.6723619138136437,0.715777830572757,0.7141655987072877,t1
108.0,case01015,22.622353069766888,21.21267288223911,21.50846066281066,21.281204637112772,2.0,"(256, 256)",162.0,0.8722341538086547,0.31177175200637686,0.3440476128961244,0.31696208098450385,t1
108.0,case01015,20.894345228075082,23.024189910619842,23.258409884716098,22.89144819468763,4.0,"(256, 256)",162.0,0.3304664378465426,0.4804411192996281,0.5455950428824083,0.45120747583602006,t1
126.0,case01015,22.622353069766888,20.269757041373836,20.153436118827003,21.17624261672184,2.0,"(256, 256)",162.0,0.8722341538086547,0.30013618511564844,0.2912476223826357,0.3820346351419318,t1
126.0,case01015,20.894345228075082,24.011862810347804,24.20152481015952,23.752211344265906,4.0,"(256, 256)",162.0,0.3304664378465426,0.5357490899372955,0.5935185695997776,0.4988686714703817,t1
144.0,case01015,22.622353069766888,20.87977565962669,21.95845492616951,21.069692504987344,2.0,"(256, 256)",162.0,0.8722341538086547,0.316293835630178,0.5083747261933876,0.3478879146605851,t1
144.0,case01015,20.894345228075082,22.97290669668311,23.133818893336695,22.793557751485256,4.0,"(256, 256)",162.0,0.3304664378465426,0.5009564953317974,0.5560023383195138,0.46746090291912634,t1
162.0,case01015,22.622353069766888,18.951652339993533,22.333491929922236,20.852172713485682,2.0,"(256, 256)",162.0,0.8722341538086547,0.1989545246594973,0.574004422353252,0.28146174778692434,t1
162.0,case01015,20.894345228075082,22.854048466991156,23.07239818122721,22.600568374338266,4.0,"(256, 256)",162.0,0.3304664378465426,0.47721327631105176,0.5370903848666952,0.4384748790063247,t1
180.0,case01015,22.622353069766888,21.357576902039416,22.391034595440953,22.326827889253078,2.0,"(256, 256)",162.0,0.8722341538086547,0.25297982001264957,0.5129105567028085,0.5049061660531109,t1
180.0,case01015,20.894345228075082,25.05100390506234,25.03325919580923,25.002537635934743,4.0,"(256, 256)",162.0,0.3304664378465426,0.7210663836885763,0.7643892330809815,0.7612342526181601,t1
198.0,case01015,22.622353069766888,21.715297115130333,19.006521622744952,22.163602711903245,2.0,"(256, 256)",162.0,0.8722341538086547,0.41898321779029407,0.2025605754945258,0.5612879690041811,t1
198.0,case01015,20.894345228075082,22.101699289276656,22.39271902296931,21.97729946552162,4.0,"(256, 256)",162.0,0.3304664378465426,0.45476028744560154,0.520273624149802,0.4264039574879251,t1
216.0,case01015,22.622353069766888,20.592968175190627,20.94236716885994,20.757584664884444,2.0,"(256, 256)",162.0,0.8722341538086547,0.3248216811794454,0.36224344036834283,0.3404908562047674,t1
216.0,case01015,20.894345228075082,23.660387419092,23.880293092464086,23.469447961970463,4.0,"(256, 256)",162.0,0.3304664378465426,0.5263125314080775,0.5837009740448608,0.49164655982832345,t1
234.0,case01015,22.622353069766888,19.559954706205314,20.39776368614251,21.002091093387,2.0,"(256, 256)",162.0,0.8722341538086547,0.26530803884740956,0.3028194260075778,0.3470310962483104,t1
234.0,case01015,20.894345228075082,23.64024342953337,23.894460651005673,23.463986685118133,4.0,"(256, 256)",162.0,0.3304664378465426,0.5207846557047435,0.5771638070078358,0.4860760210440556,t1
252.0,case01015,22.622353069766888,21.041089035703322,22.591177610753657,20.87144547063418,2.0,"(256, 256)",162.0,0.8722341538086547,0.2987881967957259,0.6653659198000407,0.28104715336866376,t1
252.0,case01015,20.894345228075082,23.21066991326073,23.37869287439018,22.974124399621676,4.0,"(256, 256)",162.0,0.3304664378465426,0.4837845282234221,0.5400804000431925,0.4454906030871087,t1
270.0,case01015,22.622353069766888,22.10735684541509,19.743242360178172,20.441239437200345,2.0,"(256, 256)",162.0,0.8722341538086547,0.4013169042010837,0.14968174699361841,0.18729714206053893,t1
270.0,case01015,20.894345228075082,24.66612335472233,24.834915131399544,24.825694809508235,4.0,"(256, 256)",162.0,0.3304664378465426,0.6749396090586671,0.735866095356365,0.743173461734421,t1
288.0,case01015,22.622353069766888,22.403526546724915,21.798355598376183,20.795058527881327,2.0,"(256, 256)",162.0,0.8722341538086547,0.6096780603631383,0.4031226761387785,0.27971208850887974,t1
288.0,case01015,20.894345228075082,22.88287839637431,23.11811524254779,22.70551015612488,4.0,"(256, 256)",162.0,0.3304664378465426,0.46900500446547105,0.5369679532444243,0.43945811068479823,t1
306.0,case01015,22.622353069766888,20.90886715001321,19.95051156339608,20.329895147873536,2.0,"(256, 256)",162.0,0.8722341538086547,0.34834072285453904,0.28433011130536984,0.3020977062707507,t1
306.0,case01015,20.894345228075082,25.15618120223637,25.420261427053248,24.851526286955004,4.0,"(256, 256)",162.0,0.3304664378465426,0.5578200016502345,0.6176326228589804,0.5217807281240696,t1
324.0,case01015,22.622353069766888,20.270454067027405,22.233358537369362,21.157168595354552,2.0,"(256, 256)",162.0,0.8722341538086547,0.28642161498336394,0.4277876974228592,0.3358451597878046,t1
324.0,case01015,20.894345228075082,25.124965347722572,25.50551620071484,24.909940091500353,4.0,"(256, 256)",162.0,0.3304664378465426,0.5514405011719045,0.613264352311862,0.5183422780907617,t1
342.0,case01015,22.622353069766888,22.69567507230155,22.87261891117729,21.70720973254298,2.0,"(256, 256)",162.0,0.8722341538086547,0.6109945613103656,0.6796134454666416,0.34966783613543684,t1
342.0,case01015,20.894345228075082,24.200142798183055,24.473674215387202,23.96875462527713,4.0,"(256, 256)",162.0,0.3304664378465426,0.4992929595794019,0.55831835776494,0.4632615092911205,t1
0.0,case01015,23.04857513257909,22.56911755130462,23.545491029923035,23.68003119557723,2.0,"(256, 256)",163.0,0.7954940631180684,0.3143187465771645,0.5835876677998711,0.6740765182502236,t1
0.0,case01015,22.766156201018255,27.679995148184993,28.061115672557623,28.048119423338665,4.0,"(256, 256)",163.0,0.5558147160467442,0.70132611342085,0.778637942686126,0.7780825941044326,t1
18.0,case01015,23.04857513257909,19.460701568042463,18.322619407729924,21.86670928614499,2.0,"(256, 256)",163.0,0.7954940631180684,0.2192207842501723,0.1896819477582834,0.4282630547288869,t1
18.0,case01015,22.766156201018255,23.756877281348807,24.08675316365679,23.47813646122273,4.0,"(256, 256)",163.0,0.5558147160467442,0.469065028069347,0.5391190458277821,0.4380902922455301,t1
36.0,case01015,23.04857513257909,21.153608129916584,22.01891335838381,21.40873781943619,2.0,"(256, 256)",163.0,0.7954940631180684,0.35658624658119636,0.5030427331734596,0.3815653061200316,t1
36.0,case01015,22.766156201018255,23.957135998415936,24.25072066659233,23.724602913423908,4.0,"(256, 256)",163.0,0.5558147160467442,0.49877852051098914,0.5577023029589898,0.4674934108634605,t1
54.0,case01015,23.04857513257909,21.20911473086305,21.44409907165911,22.35007507038705,2.0,"(256, 256)",163.0,0.7954940631180684,0.33047127392459735,0.3489385352563421,0.4816517051881838,t1
54.0,case01015,22.766156201018255,24.849379516639054,25.143753435781072,24.54168326392626,4.0,"(256, 256)",163.0,0.5558147160467442,0.5273067106515895,0.5865433259795034,0.4923309372949791,t1
72.0,case01015,23.04857513257909,21.521421620778433,21.996845416909526,22.61496780052214,2.0,"(256, 256)",163.0,0.7954940631180684,0.27725326823893165,0.31484421698766457,0.373212062440188,t1
72.0,case01015,22.766156201018255,24.78836359533789,25.021157372130585,24.52946351097754,4.0,"(256, 256)",163.0,0.5558147160467442,0.5085249348104902,0.5678561964432828,0.47059862931547547,t1
90.0,case01015,23.04857513257909,17.662906125425746,21.79102909986582,22.658868029765962,2.0,"(256, 256)",163.0,0.7954940631180684,0.08945657101646326,0.2369271294324668,0.36294659904630294,t1
90.0,case01015,22.766156201018255,24.78534942813461,24.766685546988178,24.814606967152905,4.0,"(256, 256)",163.0,0.5558147160467442,0.6472707731734991,0.6912576639413227,0.6884314197623475,t1
108.0,case01015,23.04857513257909,20.242743938091117,22.071137243635416,21.975855791949137,2.0,"(256, 256)",163.0,0.7954940631180684,0.2499628940185738,0.5610672533377155,0.552095395466986,t1
108.0,case01015,22.766156201018255,23.236632632411034,23.4546630079385,23.04276257813603,4.0,"(256, 256)",163.0,0.5558147160467442,0.4679054736011882,0.5321280829835267,0.4374072285721927,t1
126.0,case01015,23.04857513257909,20.80063346829737,19.252787085060948,20.30364561344981,2.0,"(256, 256)",163.0,0.7954940631180684,0.3471270507495622,0.2536284354424698,0.30161844247280506,t1
126.0,case01015,22.766156201018255,23.280281916574364,23.517511288184323,23.1202081530422,4.0,"(256, 256)",163.0,0.5558147160467442,0.4932619166082122,0.5515822634597972,0.46124999847700493,t1
144.0,case01015,23.04857513257909,21.587069870446165,21.305190125393224,20.45142704562638,2.0,"(256, 256)",163.0,0.7954940631180684,0.48937816378690724,0.3715027111268113,0.2949824782320912,t1
